,아파트명,면적,법정동주소,도로명주소,latitude,longitude,세대수,임대세대수,최고층,최저층,용적률,건폐율,주차대수,건설사,난방,공급면적,전용면적,전용율,방수,욕실수,해당면적_세대수,현관구조,재산세,재산세합계,지방교육세,재산세_도시지역분,종합부동산세,결정세액,농어촌특별세,가격,겨울관리비,여름관리비,매매호가,전세호가,월세호가,실거래가,초등학교_학군정보,초등학교_설립정보,초등학교_남학생수,초등학교_여학생수
0,두정역효성해링턴플레이스,74A㎡,충청남도 천안시 서북구 두정동 2078,충청남도 천안시 서북구 봉정로 324,36.830416,127.146765,2586.0,0.0,33.0,25.0,249,16,2895.0,"(주)효 성,진흥기업(주)",HT001,74.51,51.92,70,2,1,240,계단식,,,,,,,,33500.0,130442,130137,"2억 6,000~3억 4,000","2억 3,000",,,천안두정초등학교,공립,427.0,460.0
1,두정역효성해링턴플레이스,74B㎡,충청남도 천안시 서북구 두정동 2078,충청남도 천안시 서북구 봉정로 324,36.830416,127.146765,2586.0,0.0,33.0,25.0,249,16,2895.0,"(주)효 성,진흥기업(주)",HT001,74.21,51.87,70,2,1,51,계단식,,,,,,,,30000.0,130317,130012,"2억 8,000~3억",,,,천안두정초등학교,공립,427.0,460.0
2,두정역효성해링턴플레이스,84A㎡,충청남도 천안시 서북구 두정동 2078,충청남도 천안시 서북구 봉정로 324,36.830416,127.146765,2586.0,0.0,33.0,25.0,249,16,2895.0,"(주)효 성,진흥기업(주)",HT001,84.83,59.86,71,3,2,864,계단식,,,,,,,,33500.0,150390,150039,"2억 9,000~6억 5,000","2억 3,000~2억 7,000","2,000/110~1억/60","2,000/110~1억/60",천안두정초등학교,공립,427.0,460.0
3,두정역효성해링턴플레이스,84D㎡,충청남도 천안시 서북구 두정동 2078,충청남도 천안시 서북구 봉정로 324,36.830416,127.146765,2586.0,0.0,33.0,25.0,249,16,2895.0,"(주)효 성,진흥기업(주)",HT001,84.56,59.92,71,3,2,147,계단식,,,,,,,,33500.0,150541,150189,"3억 1,000~4억 5,000",,"3,000/100","3,000/100",천안두정초등학교,공립,427.0,460.0
4,두정역효성해링턴플레이스,85B㎡,충청남도 천안시 서북구 두정동 2078,충청남도 천안시 서북구 봉정로 324,36.830416,127.146765,2586.0,0.0,33.0,25.0,249,16,2895.0,"(주)효 성,진흥기업(주)",HT001,85.4,59.92,70,3,2,352,계단식,,,,,,,,,150541,150189,"3억~5억 1,000","2억 3,000~2억 8,000","2,000/110~3,000/100","2,000/110~3,000/100",천안두정초등학교,공립,427.0,460.0
5,두정역효성해링턴플레이스,85C㎡,충청남도 천안시 서북구 두정동 2078,충청남도 천안시 서북구 봉정로 324,36.830416,127.146765,2586.0,0.0,33.0,25.0,249,16,2895.0,"(주)효 성,진흥기업(주)",HT001,85.51,59.96,70,3,2,178,계단식,,,,,,,,,150642,150290,"3억~3억 4,000","2억 6,000~2억 7,000","2,000/120","2,000/120",천안두정초등학교,공립,427.0,460.0
6,두정역효성해링턴플레이스,95A㎡,충청남도 천안시 서북구 두정동 2078,충청남도 천안시 서북구 봉정로 324,36.830416,127.146765,2586.0,0.0,33.0,25.0,249,16,2895.0,"(주)효 성,진흥기업(주)",HT001,95.87,71.4,74,3,2,234,계단식,,,,,,,,,179383,178964,"3억 8,000~4억 5,000","2억 8,000~3억 2,000","3,000/130","3,000/130",천안두정초등학교,공립,427.0,460.0
7,두정역효성해링턴플레이스,96B㎡,충청남도 천안시 서북구 두정동 2078,충청남도 천안시 서북구 봉정로 324,36.830416,127.146765,2586.0,0.0,33.0,25.0,249,16,2895.0,"(주)효 성,진흥기업(주)",HT001,96.52,71.66,74,3,2,117,계단식,,,,,,,,,180036,179616,"3억 6,900~4억 5,000",,,,천안두정초등학교,공립,427.0,460.0
8,두정역효성해링턴플레이스,96C㎡,충청남도 천안시 서북구 두정동 2078,충청남도 천안시 서북구 봉정로 324,36.830416,127.146765,2586.0,0.0,33.0,25.0,249,16,2895.0,"(주)효 성,진흥기업(주)",HT001,96.47,71.42,74,3,2,87,계단식,,,,,,,,,179433,179014,"4억~4억 5,000","2억 8,000",,,천안두정초등학교,공립,427.0,460.0
9,두정역효성해링턴플레이스,110A㎡,충청남도 천안시 서북구 두정동 2078,충청남도 천안시 서북구 봉정로 324,36.830416,127.146765,2586.0,0.0,33.0,25.0,249,16,2895.0,"(주)효 성,진흥기업(주)",HT001,110.02,84.93,77,4,2,188,계단식,,,,,,,,,213376,212877,"4억 9,500~6억 5,000","3억 5,000","5,000/170","5,000/170",천안두정초등학교,공립,427.0,460.0
10,두정역효성해링턴플레이스,110B㎡,충청남도 천안시 서북구 두정동 2078,충청남도 천안시 서북구 봉정로 324,36.830416,127.146765,2586.0,0.0,33.0,25.0,249,16,2895.0,"(주)효 성,진흥기업(주)",HT001,110.63,84.97,77,3,2,64,계단식,,,,,,,,,213476,212977,"4억 9,000","3억 4,000",,,천안두정초등학교,공립,427.0,460.0
11,두정역효성해링턴플레이스,110C,충청남도 천안시 서북구 두정동 2078,충청남도 천안시 서북구 봉정로 324,36.830416,127.146765,2586.0,0.0,33.0,25.0,249,16,2895.0,"(주)효 성,진흥기업(주)",HT001,110.71,84.82,77,3,2,64,계단식,,,,,,,,,213099,212601,"4억 2,000~5억","3억 5,000",,,천안두정초등학교,공립,427.0,460.0
0,두정푸르지오4차,96㎡,충청남도 천안시 서북구 두정동 666,충청남도 천안시 서북구 늘푸른1길 50,36.83003,127.13018,384.0,0.0,15.0,12.0,215,21,393.0,(주)대우건설,HT001,96.87,75.19,78,3,2,145,계단식,39300.0,144180.0,7860.0,97020.0,0.0,0.0,0.0,30000.0,194862,192826,"2억 1,500~2억 4,500","1억 7,500~2억",,,천안오성초등학교,공립,556.0,492.0
1,두정푸르지오4차,106㎡,충청남도 천안시 서북구 두정동 666,충청남도 천안시 서북구 늘푸른1길 50,36.83003,127.13018,384.0,0.0,15.0,12.0,215,21,393.0,(주)대우건설,HT001,106.98,84.9,79,3,2,179,계단식,52800.0,179280.0,10560.0,115920.0,0.0,0.0,0.0,33500.0,220026,217728,"2억 3,500~2억 6,000","1억 9,000",,,천안오성초등학교,공립,556.0,492.0
2,두정푸르지오4차,130,충청남도 천안시 서북구 두정동 666,충청남도 천안시 서북구 늘푸른1길 50,36.83003,127.13018,384.0,0.0,15.0,12.0,215,21,393.0,(주)대우건설,HT001,130.8,101.83,78,3,2,60,계단식,62700.0,205020.0,12540.0,129780.0,0.0,0.0,0.0,33500.0,263902,261145,"2억 8,000~3억 1,000",,,,천안오성초등학교,공립,556.0,492.0
0,두정하이빌Ⅰ(도시형),31㎡,충청남도 천안시 서북구 두정동 1479,충청남도 천안시 서북구 두정상가8길 51,36.832367,127.1437,29.0,0.0,7.0,6.0,254,49,11.0,서올건설(주),HT001,31,24,77,1,1,4,계단식,9720.0,38880.0,1944.0,27216.0,0.0,0.0,0.0,30000.0,,,,,,,천안신대초등학교,공립,333.0,312.0
1,두정하이빌Ⅰ(도시형),35㎡,충청남도 천안시 서북구 두정동 1479,충청남도 천안시 서북구 두정상가8길 51,36.832367,127.1437,29.0,0.0,7.0,6.0,254,49,11.0,서올건설(주),HT001,35.35,27.36,77,1,1,15,계단식,11138.0,44551.0,2228.0,31185.0,0.0,0.0,0.0,33500.0,,,,,,,천안신대초등학교,공립,333.0,312.0
2,두정하이빌Ⅰ(도시형),49㎡,충청남도 천안시 서북구 두정동 1479,충청남도 천안시 서북구 두정상가8길 51,36.832367,127.1437,29.0,0.0,7.0,6.0,254,49,11.0,서올건설(주),HT001,49.61,38.4,77,2,1,5,계단식,15615.0,62460.0,3123.0,43722.0,0.0,0.0,0.0,33500.0,,,,,,,천안신대초등학교,공립,333.0,312.0
3,두정하이빌Ⅰ(도시형),55,충청남도 천안시 서북구 두정동 1479,충청남도 천안시 서북구 두정상가8길 51,36.832367,127.1437,29.0,0.0,7.0,6.0,254,49,11.0,서올건설(주),HT001,55.81,43.2,77,2,1,5,계단식,17483.0,69931.0,3497.0,48951.0,0.0,0.0,0.0,33500.0,,,,,,,천안신대초등학교,공립,333.0,312.0
0,두정하이빌Ⅱ(도시형),31㎡,충청남도 천안시 서북구 두정동 1480,충청남도 천안시 서북구 두정상가8길 53,36.832349,127.1439,29.0,0.0,7.0,6.0,277,54,11.0,서올건설(주),HT001,31,24,77,1,1,4,복도식,9720.0,38880.0,1944.0,27216.0,0.0,0.0,0.0,30000.0,,,,,,,천안신대초등학교,공립,333.0,312.0
1,두정하이빌Ⅱ(도시형),35㎡,충청남도 천안시 서북구 두정동 1480,충청남도 천안시 서북구 두정상가8길 53,36.832349,127.1439,29.0,0.0,7.0,6.0,277,54,11.0,서올건설(주),HT001,35.35,27.36,77,1,1,15,복도식,11138.0,44551.0,2228.0,31185.0,0.0,0.0,0.0,33500.0,,,,,,,천안신대초등학교,공립,333.0,312.0
2,두정하이빌Ⅱ(도시형),49㎡,충청남도 천안시 서북구 두정동 1480,충청남도 천안시 서북구 두정상가8길 53,36.832349,127.1439,29.0,0.0,7.0,6.0,277,54,11.0,서올건설(주),HT001,49.61,38.4,77,1,1,5,복도식,15615.0,62460.0,3123.0,43722.0,0.0,0.0,0.0,33500.0,,,,,,,천안신대초등학교,공립,333.0,312.0
3,두정하이빌Ⅱ(도시형),55,충청남도 천안시 서북구 두정동 1480,충청남도 천안시 서북구 두정상가8길 53,36.832349,127.1439,29.0,0.0,7.0,6.0,277,54,11.0,서올건설(주),HT001,55.81,43.2,77,1,1,5,복도식,17483.0,69931.0,3497.0,48951.0,0.0,0.0,0.0,33500.0,,,,,,,천안신대초등학교,공립,333.0,312.0
0,"두정휴스빌(민간임대,도시형)",31A㎡,충청남도 천안시 서북구 두정동 1458,충청남도 천안시 서북구 두정상가4길 20-1,36.831701,127.142758,29.0,29.0,9.0,5.0,511,75,8.0,,HT001,31.28,20.86,67,1,1,3,계단식,,,,,,,,30000.0,,,,,,,천안신대초등학교,공립,333.0,312.0
1,"두정휴스빌(민간임대,도시형)",32B㎡,충청남도 천안시 서북구 두정동 1458,충청남도 천안시 서북구 두정상가4길 20-1,36.831701,127.142758,29.0,29.0,9.0,5.0,511,75,8.0,,HT001,32.66,21.78,67,1,1,9,계단식,,,,,,,,33500.0,,,,,,,천안신대초등학교,공립,333.0,312.0
2,"두정휴스빌(민간임대,도시형)",42㎡,충청남도 천안시 서북구 두정동 1458,충청남도 천안시 서북구 두정상가4길 20-1,36.831701,127.142758,29.0,29.0,9.0,5.0,511,75,8.0,,HT001,42.88,28.59,67,1,1,6,계단식,,,,,,,,33500.0,,,,,,,천안신대초등학교,공립,333.0,312.0
3,"두정휴스빌(민간임대,도시형)",45㎡,충청남도 천안시 서북구 두정동 1458,충청남도 천안시 서북구 두정상가4길 20-1,36.831701,127.142758,29.0,29.0,9.0,5.0,511,75,8.0,,HT001,45.31,30.21,67,1,1,6,계단식,,,,,,,,33500.0,,,,,,,천안신대초등학교,공립,333.0,312.0
4,"두정휴스빌(민간임대,도시형)",54㎡,충청남도 천안시 서북구 두정동 1458,충청남도 천안시 서북구 두정상가4길 20-1,36.831701,127.142758,29.0,29.0,9.0,5.0,511,75,8.0,,HT001,54.08,36.06,67,1,1,3,계단식,,,,,,,,,,,,,,,천안신대초등학교,공립,333.0,312.0
5,"두정휴스빌(민간임대,도시형)",73A㎡,충청남도 천안시 서북구 두정동 1458,충청남도 천안시 서북구 두정상가4길 20-1,36.831701,127.142758,29.0,29.0,9.0,5.0,511,75,8.0,,HT001,73.56,49.05,67,1,1,1,계단식,,,,,,,,,,,,,,,천안신대초등학교,공립,333.0,312.0
6,"두정휴스빌(민간임대,도시형)",74B,충청남도 천안시 서북구 두정동 1458,충청남도 천안시 서북구 두정상가4길 20-1,36.831701,127.142758,29.0,29.0,9.0,5.0,511,75,8.0,,HT001,74.72,49.82,67,1,1,1,계단식,,,,,,,,,,,,,,,천안신대초등학교,공립,333.0,312.0
0,라온시티(도시형),33㎡,충청남도 천안시 서북구 두정동 1348,충청남도 천안시 서북구 두정상가2길 19,36.831899,127.139564,70.0,0.0,8.0,8.0,448,71,17.0,(주)창현건설,HT001,33.24,23.43,70,1,1,60,복도식,9765.0,39060.0,1953.0,27342.0,0.0,0.0,0.0,30000.0,,,,,,,천안신대초등학교,공립,333.0,312.0
1,라온시티(도시형),36,충청남도 천안시 서북구 두정동 1348,충청남도 천안시 서북구 두정상가2길 19,36.831899,127.139564,70.0,0.0,8.0,8.0,448,71,17.0,(주)창현건설,HT001,36.81,25.92,70,1,1,10,복도식,10575.0,42300.0,2115.0,29610.0,0.0,0.0,0.0,33500.0,,,,,,,천안신대초등학교,공립,333.0,312.0
0,리찌하우스(도시형),28A㎡,충청남도 천안시 서북구 두정동 1311,충청남도 천안시 서북구 두정상가8길 19,36.832621,127.140086,65.0,0.0,9.0,9.0,472,75,27.0,(주)중해건설,HT001,28.82,20.88,72,1,1,24,계단식,8618.0,34471.0,1724.0,24129.0,0.0,0.0,0.0,30000.0,,,,,,,천안신대초등학교,공립,333.0,312.0
1,리찌하우스(도시형),30B㎡,충청남도 천안시 서북구 두정동 1311,충청남도 천안시 서북구 두정상가8길 19,36.832621,127.140086,65.0,0.0,9.0,9.0,472,75,27.0,(주)중해건설,HT001,30.68,22.23,72,1,1,29,계단식,8798.0,35191.0,1760.0,24633.0,0.0,0.0,0.0,33500.0,,,,,,,천안신대초등학교,공립,333.0,312.0
2,리찌하우스(도시형),37㎡,충청남도 천안시 서북구 두정동 1311,충청남도 천안시 서북구 두정상가8길 19,36.832621,127.140086,65.0,0.0,9.0,9.0,472,75,27.0,(주)중해건설,HT001,37.26,27,72,1,1,6,계단식,10800.0,43200.0,2160.0,30240.0,0.0,0.0,0.0,33500.0,,,,,,,천안신대초등학교,공립,333.0,312.0
3,리찌하우스(도시형),57,충청남도 천안시 서북구 두정동 1311,충청남도 천안시 서북구 두정상가8길 19,36.832621,127.140086,65.0,0.0,9.0,9.0,472,75,27.0,(주)중해건설,HT001,57.65,41.76,72,1,1,6,계단식,16110.0,64440.0,3222.0,45108.0,0.0,0.0,0.0,33500.0,,,,,,,천안신대초등학교,공립,333.0,312.0
0,벨라지오(도시형),34A㎡,충청남도 천안시 서북구 두정동 1359,충청남도 천안시 서북구 두정상가1길 3,36.830515,127.138604,110.0,0.0,12.0,12.0,655,69,24.0,황산건설(주),HT001,34.58,21.86,63,1,1,60,복도식,,,,,,,,30000.0,,,,,100/53,100/53,천안신대초등학교,공립,333.0,312.0
1,벨라지오(도시형),35AO㎡,충청남도 천안시 서북구 두정동 1359,충청남도 천안시 서북구 두정상가1길 3,36.830515,127.138604,110.0,0.0,12.0,12.0,655,69,24.0,황산건설(주),HT001,35.48,22.43,63,1,1,20,복도식,,,,,,,,33500.0,,,"4,950",,500/40,500/40,천안신대초등학교,공립,333.0,312.0
2,벨라지오(도시형),37B㎡,충청남도 천안시 서북구 두정동 1359,충청남도 천안시 서북구 두정상가1길 3,36.830515,127.138604,110.0,0.0,12.0,12.0,655,69,24.0,황산건설(주),HT001,37.22,23.54,63,1,1,10,복도식,,,,,,,,33500.0,,,"4,900",,,,천안신대초등학교,공립,333.0,312.0
3,벨라지오(도시형),37C㎡,충청남도 천안시 서북구 두정동 1359,충청남도 천안시 서북구 두정상가1길 3,36.830515,127.138604,110.0,0.0,12.0,12.0,655,69,24.0,황산건설(주),HT001,37.54,23.74,63,1,1,10,복도식,,,,,,,,33500.0,,,,,,,천안신대초등학교,공립,333.0,312.0
4,벨라지오(도시형),45D,충청남도 천안시 서북구 두정동 1359,충청남도 천안시 서북구 두정상가1길 3,36.830515,127.138604,110.0,0.0,12.0,12.0,655,69,24.0,황산건설(주),HT001,45.53,28.77,63,1,1,10,복도식,,,,,,,,,,,,,500/60,500/60,천안신대초등학교,공립,333.0,312.0
0,부경파크빌,101㎡,충청남도 천안시 서북구 두정동 606,충청남도 천안시 서북구 늘푸른1길 19,36.827159,127.128228,475.0,0.0,15.0,14.0,313,27,496.0,부경주택건설(주),HT001,101.3,83.99,83,3,2,14,계단식,37500.0,139500.0,7500.0,94500.0,0.0,0.0,0.0,30000.0,200950,199962,,,,,천안오성초등학교,공립,556.0,492.0
1,부경파크빌,102A㎡,충청남도 천안시 서북구 두정동 606,충청남도 천안시 서북구 늘푸른1길 19,36.827159,127.128228,475.0,0.0,15.0,14.0,313,27,496.0,부경주택건설(주),HT001,102.92,84.73,82,3,2,28,계단식,37500.0,139500.0,7500.0,94500.0,0.0,0.0,0.0,33500.0,202734,201737,,,,,천안오성초등학교,공립,556.0,492.0
2,부경파크빌,104B㎡,충청남도 천안시 서북구 두정동 606,충청남도 천안시 서북구 늘푸른1길 19,36.827159,127.128228,475.0,0.0,15.0,14.0,313,27,496.0,부경주택건설(주),HT001,104.85,84.96,81,3,2,390,계단식,38850.0,143010.0,7770.0,96390.0,0.0,0.0,0.0,33500.0,203268,202268,"2억 500~2억 5,000","1억 7,500","2,000/90","2,000/90",천안오성초등학교,공립,556.0,492.0
3,부경파크빌,105C㎡,충청남도 천안시 서북구 두정동 606,충청남도 천안시 서북구 늘푸른1길 19,36.827159,127.128228,475.0,0.0,15.0,14.0,313,27,496.0,부경주택건설(주),HT001,105.36,84.96,81,3,2,29,계단식,38850.0,143010.0,7770.0,96390.0,0.0,0.0,0.0,33500.0,203268,202268,"2억 3,000",,,,천안오성초등학교,공립,556.0,492.0
4,부경파크빌,120㎡,충청남도 천안시 서북구 두정동 606,충청남도 천안시 서북구 늘푸른1길 19,36.827159,127.128228,475.0,0.0,15.0,14.0,313,27,496.0,부경주택건설(주),HT001,120.71,100.54,83,3,2,1,계단식,42000.0,151200.0,8400.0,100800.0,0.0,0.0,0.0,,240543,239360,,,,,천안오성초등학교,공립,556.0,492.0
5,부경파크빌,144,충청남도 천안시 서북구 두정동 606,충청남도 천안시 서북구 늘푸른1길 19,36.827159,127.128228,475.0,0.0,15.0,14.0,313,27,496.0,부경주택건설(주),HT001,144.72,121.24,84,3,2,13,계단식,52800.0,179280.0,10560.0,115920.0,0.0,0.0,0.0,,290068,288641,"2억 8,500",,,,천안오성초등학교,공립,556.0,492.0
0,서울하이빌1차(도시형),27㎡,충청남도 천안시 서북구 두정동 1450,충청남도 천안시 서북구 두정상가5길 20,36.831618,127.14374,48.0,0.0,10.0,10.0,317,40,15.0,서올건설(주),HT001,27.92,20.76,74,1,1,40,계단식,7740.0,30960.0,1548.0,21672.0,0.0,0.0,0.0,30000.0,,,,,,,천안신대초등학교,공립,333.0,312.0
1,서울하이빌1차(도시형),46,충청남도 천안시 서북구 두정동 1450,충청남도 천안시 서북구 두정상가5길 20,36.831618,127.14374,48.0,0.0,10.0,10.0,317,40,15.0,서올건설(주),HT001,46.52,34.59,74,1,1,8,계단식,12825.0,51300.0,2565.0,35910.0,0.0,0.0,0.0,33500.0,,,,,,,천안신대초등학교,공립,333.0,312.0
0,서해그랑블,107㎡,충청남도 천안시 서북구 두정동 665,충청남도 천안시 서북구 늘푸른1길 32,36.828046,127.13009,320.0,0.0,15.0,11.0,216,21,344.0,(주)서해종합건설,HT001,107.28,84.93,79,3,2,220,계단식,47850.0,166410.0,9570.0,108990.0,0.0,0.0,0.0,30000.0,212850,213753,"2억 1,000~2억 7,500","1억 9,000~2억 1,000","2,000/95","2,000/95",천안오성초등학교,공립,556.0,492.0
1,서해그랑블,128,충청남도 천안시 서북구 두정동 665,충청남도 천안시 서북구 늘푸른1길 32,36.828046,127.13009,320.0,0.0,15.0,11.0,216,21,344.0,(주)서해종합건설,HT001,128.22,106.11,83,3,2,100,계단식,51450.0,175770.0,10290.0,114030.0,0.0,0.0,0.0,33500.0,265924,267052,"2억 6,000~2억 8,000",,,,천안오성초등학교,공립,556.0,492.0
0,선스페이스(도시형),31A㎡,충청남도 천안시 서북구 두정동 1305,충청남도 천안시 서북구 두정상가1길 32-8,36.832841,127.139857,18.0,0.0,5.0,4.0,259,69,7.0,(주)명광산업,HT001,31.79,24.8,78,1,1,6,계단식,25980.0,67548.0,5196.0,36372.0,0.0,0.0,0.0,30000.0,,,,,,,천안신대초등학교,공립,333.0,312.0
1,선스페이스(도시형),32B㎡,충청남도 천안시 서북구 두정동 1305,충청남도 천안시 서북구 두정상가1길 32-8,36.832841,127.139857,18.0,0.0,5.0,4.0,259,69,7.0,(주)명광산업,HT001,32.82,25.6,78,1,1,6,계단식,26520.0,68952.0,5304.0,37128.0,0.0,0.0,0.0,33500.0,,,,,,,천안신대초등학교,공립,333.0,312.0
2,선스페이스(도시형),38㎡,충청남도 천안시 서북구 두정동 1305,충청남도 천안시 서북구 두정상가1길 32-8,36.832841,127.139857,18.0,0.0,5.0,4.0,259,69,7.0,(주)명광산업,HT001,38.38,29.94,78,1,1,3,계단식,31080.0,80808.0,6216.0,43512.0,0.0,0.0,0.0,33500.0,,,,,,,천안신대초등학교,공립,333.0,312.0
