,아파트명,면적,법정동주소,도로명주소,latitude,longitude,세대수,임대세대수,최고층,최저층,용적률,건폐율,주차대수,건설사,난방,공급면적,전용면적,전용율,방수,욕실수,해당면적_세대수,현관구조,재산세,재산세합계,지방교육세,재산세_도시지역분,종합부동산세,결정세액,농어촌특별세,가격,겨울관리비,여름관리비,매매호가,전세호가,월세호가,실거래가,초등학교_학군정보,초등학교_설립정보,초등학교_남학생수,초등학교_여학생수
0,성지새말1단지,77㎡,충청남도 천안시 동남구 신방동 873,충청남도 천안시 동남구 일봉로 17,36.794253,127.130091,612.0,0.0,24.0,20.0,254,17,365.0,"성지건설주식회사,웅산건업주식회사",HT001,77.92,59.97,77,3,1,316,계단식,25650.0,102600.0,5130.0,71820.0,0.0,0.0,0.0,14750.0,157217,152328,"1억 4,000~1억 6,500","1억 2,000~1억 4,000","1,000/70~9,500/25","1,000/70~9,500/25",천안신용초등학교,공립,400.0,384.0
1,성지새말1단지,89㎡,충청남도 천안시 동남구 신방동 873,충청남도 천안시 동남구 일봉로 17,36.794253,127.130091,612.0,0.0,24.0,20.0,254,17,365.0,"성지건설주식회사,웅산건업주식회사",HT001,89.7,70.92,79,3,1,124,계단식,28125.0,112500.0,5625.0,78750.0,0.0,0.0,0.0,16750.0,185923,180142,"1억 7,000~1억 8,000","1억 4,000",,,천안신용초등학교,공립,400.0,384.0
2,성지새말1단지,104,충청남도 천안시 동남구 신방동 873,충청남도 천안시 동남구 일봉로 17,36.794253,127.130091,612.0,0.0,24.0,20.0,254,17,365.0,"성지건설주식회사,웅산건업주식회사",HT001,104.81,84.96,81,3,2,172,계단식,32100.0,125460.0,6420.0,86940.0,0.0,0.0,0.0,18750.0,222730,215805,"1억 9,000~2억 1,500","1억 5,000~1억 6,000",,,천안신용초등학교,공립,400.0,384.0
0,성지새말2단지,79㎡,충청남도 천안시 동남구 신방동 874,충청남도 천안시 동남구 일봉로 20,36.792821,127.130264,840.0,0.0,24.0,18.0,267,18,601.0,"성지건설(주),웅산건업(주)",HT001,79.91,59.97,75,3,1,556,계단식,25425.0,101700.0,5085.0,71190.0,0.0,0.0,0.0,14750.0,165801,161753,"1억 3,000~1억 8,000","1억 1,000~1억 4,000","2,000/70","2,000/70",천안신용초등학교,공립,400.0,384.0
1,성지새말2단지,91㎡,충청남도 천안시 동남구 신방동 874,충청남도 천안시 동남구 일봉로 20,36.792821,127.130264,840.0,0.0,24.0,18.0,267,18,601.0,"성지건설(주),웅산건업(주)",HT001,91.63,70.92,77,3,1,120,계단식,27675.0,110700.0,5535.0,77490.0,0.0,0.0,0.0,16750.0,196075,191288,"1억 7,500~1억 9,000",,"2,000/70","2,000/70",천안신용초등학교,공립,400.0,384.0
2,성지새말2단지,107,충청남도 천안시 동남구 신방동 874,충청남도 천안시 동남구 일봉로 20,36.792821,127.130264,840.0,0.0,24.0,18.0,267,18,601.0,"성지건설(주),웅산건업(주)",HT001,107.16,84.96,79,3,2,164,계단식,31200.0,123120.0,6240.0,85680.0,0.0,0.0,0.0,18750.0,234892,229157,"2억~2억 1,000",,,,천안신용초등학교,공립,400.0,384.0
0,신동아목련,77㎡,충청남도 천안시 동남구 신방동 869,충청남도 천안시 동남구 새말4길 5,36.794026,127.132324,498.0,0.0,18.0,12.0,258,24,363.0,"(주)신동아 건설, (주)주은 산업",HT001,77.38,59.95,77,3,1,206,계단식,23625.0,94500.0,4725.0,66150.0,0.0,0.0,0.0,14750.0,147063,142359,"1억 4,000~1억 6,000","1억 1,000~1억 5,000","1,500/55~3,000/50","1,500/55~3,000/50",천안신용초등학교,공립,400.0,384.0
1,신동아목련,106㎡,충청남도 천안시 동남구 신방동 869,충청남도 천안시 동남구 새말4길 5,36.794026,127.132324,498.0,0.0,18.0,12.0,258,24,363.0,"(주)신동아 건설, (주)주은 산업",HT001,106.34,84.96,80,3,2,190,계단식,29475.0,117900.0,5895.0,82530.0,0.0,0.0,0.0,16750.0,208416,201748,"1억 7,000~2억",,,,천안신용초등학교,공립,400.0,384.0
2,신동아목련,132,충청남도 천안시 동남구 신방동 869,충청남도 천안시 동남구 새말4길 5,36.794026,127.132324,498.0,0.0,18.0,12.0,258,24,363.0,"(주)신동아 건설, (주)주은 산업",HT001,132.5,108.46,82,4,2,102,계단식,33000.0,127800.0,6600.0,88200.0,0.0,0.0,0.0,18750.0,266063,257551,"2억~2억 4,000","1억 7,000~1억 8,000","4,000/70~4,000/75","4,000/70~4,000/75",천안신용초등학교,공립,400.0,384.0
0,신방대주피오레,131㎡,충청남도 천안시 동남구 신방동 935,충청남도 천안시 동남구 서부대로 257-8,36.791736,127.127229,297.0,0.0,15.0,13.0,206,17,473.0,대주건설(주),HT001,131.75,104.25,79,4,2,30,계단식,59100.0,195660.0,11820.0,124740.0,0.0,0.0,0.0,14750.0,207518,275462,"3억~3억 5,000",,,,천안수곡초등학교,공립,371.0,322.0
1,신방대주피오레,149,충청남도 천안시 동남구 신방동 935,충청남도 천안시 동남구 서부대로 257-8,36.791736,127.127229,297.0,0.0,15.0,13.0,206,17,473.0,대주건설(주),HT001,149.21,119.63,80,4,2,267,계단식,73050.0,231930.0,14610.0,144270.0,0.0,0.0,0.0,16750.0,238127,316092,"3억~4억 5,000","2억 5,000",,,천안수곡초등학교,공립,371.0,322.0
0,신방한라비발디,107㎡,충청남도 천안시 동남구 신방동 1893,충청남도 천안시 동남구 통정9로 75,36.770758,127.133594,764.0,0.0,20.0,6.0,227,20,996.0,한라건설(주),HT005,107.58,84.96,79,3,2,371,계단식,56400.0,188640.0,11280.0,120960.0,0.0,0.0,0.0,14750.0,365177,237811,"2억 3,000~3억 3,000","1억 9,000",,,천안새샘초등학교,공립,737.0,628.0
1,신방한라비발디,110B㎡,충청남도 천안시 동남구 신방동 1893,충청남도 천안시 동남구 통정9로 75,36.770758,127.133594,764.0,0.0,20.0,6.0,227,20,996.0,한라건설(주),HT005,110.56,84.97,77,3,2,97,계단식,61350.0,201510.0,12270.0,127890.0,0.0,0.0,0.0,18750.0,365214,237836,"2억 8,000~3억 3,000",,,,천안새샘초등학교,공립,737.0,628.0
2,신방한라비발디,112A㎡,충청남도 천안시 동남구 신방동 1893,충청남도 천안시 동남구 통정9로 75,36.770758,127.133594,764.0,0.0,20.0,6.0,227,20,996.0,한라건설(주),HT005,112.09,84.99,76,3,2,196,계단식,61350.0,201510.0,12270.0,127890.0,0.0,0.0,0.0,16750.0,365296,237889,"2억 5,000~3억 3,000","2억 3,000",,,천안새샘초등학교,공립,737.0,628.0
3,신방한라비발디,142,충청남도 천안시 동남구 신방동 1893,충청남도 천안시 동남구 통정9로 75,36.770758,127.133594,764.0,0.0,20.0,6.0,227,20,996.0,한라건설(주),HT005,142,117.5,83,3,2,100,계단식,69450.0,222570.0,13890.0,139230.0,0.0,0.0,0.0,,505028,328886,"3억 2,500~3억 9,000","2억 3,000~2억 6,000",,,천안새샘초등학교,공립,737.0,628.0
0,신방한성필하우스,111C㎡,충청남도 천안시 동남구 신방동 1557,충청남도 천안시 동남구 통정3로 68,36.777016,127.132885,1049.0,0.0,19.0,10.0,216,23,1516.0,한성건설(주),HT001,111.24,84.96,76,3,2,203,계단식,70350.0,224910.0,14070.0,140490.0,0.0,0.0,0.0,,197937,200089,"2억 8,500~4억 3,000","2억 3,000","2,000/110~3,000/100","2,000/110~3,000/100",천안새샘초등학교,공립,737.0,628.0
1,신방한성필하우스,111A㎡,충청남도 천안시 동남구 신방동 1557,충청남도 천안시 동남구 통정3로 68,36.777016,127.132885,1049.0,0.0,19.0,10.0,216,23,1516.0,한성건설(주),HT001,111.95,84.96,76,3,2,192,계단식,70350.0,224910.0,14070.0,140490.0,0.0,0.0,0.0,,197932,200084,"3억 1,000~4억",,"3,000/120","3,000/120",천안새샘초등학교,공립,737.0,628.0
2,신방한성필하우스,111B㎡,충청남도 천안시 동남구 신방동 1557,충청남도 천안시 동남구 통정3로 68,36.777016,127.132885,1049.0,0.0,19.0,10.0,216,23,1516.0,한성건설(주),HT001,111.81,84.98,76,3,2,120,계단식,70350.0,224910.0,14070.0,140490.0,0.0,0.0,0.0,,197984,200136,"3억 2,000~4억 8,000","2억 3,000","3,000/100","3,000/100",천안새샘초등학교,공립,737.0,628.0
3,신방한성필하우스,133A㎡,충청남도 천안시 동남구 신방동 1557,충청남도 천안시 동남구 통정3로 68,36.777016,127.132885,1049.0,0.0,19.0,10.0,216,23,1516.0,한성건설(주),HT001,133.76,108.26,81,3,2,238,계단식,86100.0,265860.0,17220.0,162540.0,0.0,0.0,0.0,18750,252207,254949,"3억 5,000~4억 5,000","2억 3,000~2억 5,000","3,000/110","3,000/110",천안새샘초등학교,공립,737.0,628.0
4,신방한성필하우스,133C㎡,충청남도 천안시 동남구 신방동 1557,충청남도 천안시 동남구 통정3로 68,36.777016,127.132885,1049.0,0.0,19.0,10.0,216,23,1516.0,한성건설(주),HT001,133.52,108.25,81,3,2,154,계단식,86100.0,265860.0,17220.0,162540.0,0.0,0.0,0.0,,252192,254933,"3억~4억 8,000","2억 5,000",,,천안새샘초등학교,공립,737.0,628.0
5,신방한성필하우스,133B㎡,충청남도 천안시 동남구 신방동 1557,충청남도 천안시 동남구 통정3로 68,36.777016,127.132885,1049.0,0.0,19.0,10.0,216,23,1516.0,한성건설(주),HT001,133.61,108.07,81,3,2,71,계단식,86100.0,265860.0,17220.0,162540.0,0.0,0.0,0.0,,251763,254500,"3억 5,000~4억 3,000",,,,천안새샘초등학교,공립,737.0,628.0
6,신방한성필하우스,177㎡,충청남도 천안시 동남구 신방동 1557,충청남도 천안시 동남구 통정3로 68,36.777016,127.132885,1049.0,0.0,19.0,10.0,216,23,1516.0,한성건설(주),HT001,177.98,148.79,84,4,2,68,계단식,116250.0,344250.0,23250.0,204750.0,0.0,0.0,0.0,16750,346617,350384,"4억 7,000~6억","3억 5,000",,,천안새샘초등학교,공립,737.0,628.0
7,신방한성필하우스,220,충청남도 천안시 동남구 신방동 1557,충청남도 천안시 동남구 통정3로 68,36.777016,127.132885,1049.0,0.0,19.0,10.0,216,23,1516.0,한성건설(주),HT001,220.99,168.07,76,5,3,3,계단식,205200.0,515880.0,41040.0,269640.0,0.0,0.0,0.0,14750,391528,395785,7억,,,,천안새샘초등학교,공립,737.0,628.0
0,천안신방푸르지오,105C㎡,충청남도 천안시 동남구 신방동 1911,충청남도 천안시 동남구 통정9로 51,36.772,127.13209,417.0,0.0,15.0,10.0,241,27,460.0,(주)대우건설,HT001,105.99,84.95,80,3,2,88,계단식,52350.0,178110.0,10470.0,115290.0,0.0,0.0,0.0,18750.0,209413,200046,"2억 1,500~3억","1억 8,000","2,000/80","2,000/80",천안새샘초등학교,공립,737.0,628.0
1,천안신방푸르지오,106A㎡,충청남도 천안시 동남구 신방동 1911,충청남도 천안시 동남구 통정9로 51,36.772,127.13209,417.0,0.0,15.0,10.0,241,27,460.0,(주)대우건설,HT001,106.34,84.96,80,3,2,168,계단식,52350.0,178110.0,10470.0,115290.0,0.0,0.0,0.0,14750.0,209425,200057,"2억 4,500~2억 7,500",2억,,,천안새샘초등학교,공립,737.0,628.0
2,천안신방푸르지오,106B,충청남도 천안시 동남구 신방동 1911,충청남도 천안시 동남구 통정9로 51,36.772,127.13209,417.0,0.0,15.0,10.0,241,27,460.0,(주)대우건설,HT001,106.24,84.96,80,3,2,161,계단식,52350.0,178110.0,10470.0,115290.0,0.0,0.0,0.0,16750.0,209422,200054,"2억 1,500~2억 7,000",,"2,000/80~4,000/80","2,000/80~4,000/80",천안새샘초등학교,공립,737.0,628.0
0,천안하나리움아인스파크(민간임대),83㎡,충청남도 천안시 동남구 신방동 1066,충청남도 천안시 동남구 통정3로 77,36.777688,127.131309,305.0,305.0,20.0,12.0,216,19,310.0,(주)문장건설,HT001,83.7,59.98,72,3,2,251,계단식,30750.0,121950.0,6150.0,85050.0,0.0,0.0,0.0,14750.0,169024,157485,,"1억 6,690~1억 6,900","1억 6,690/2","1억 6,690/2",천안새샘초등학교,공립,737.0,628.0
1,천안하나리움아인스파크(민간임대),85,충청남도 천안시 동남구 신방동 1066,충청남도 천안시 동남구 통정3로 77,36.777688,127.131309,305.0,305.0,20.0,12.0,216,19,310.0,(주)문장건설,HT001,85.2,59.92,70,3,2,54,계단식,30750.0,121950.0,6150.0,85050.0,0.0,0.0,0.0,16750.0,168876,157347,,,,,천안새샘초등학교,공립,737.0,628.0
0,초원그린타운,55,충청남도 천안시 동남구 신방동 920,충청남도 천안시 동남구 신촌4로 16,36.78753,127.126414,4168.0,0.0,15.0,13.0,280,23,3075.0,(주)초원주택,HT001,55.58,39.27,71,2,1,4168,복도식,13298.0,53191.0,2660.0,37233.0,0.0,0.0,0.0,14750.0,117322,102155,"6,700~9,300","5,500~8,500","300/43~1,000/40","300/43~1,000/40",천안신촌초등학교,공립,96.0,93.0
0,한라동백2차,80A㎡,충청남도 천안시 동남구 신방동 909,충청남도 천안시 동남구 서부대로 226-12,36.787554,127.129696,1139.0,0.0,24.0,20.0,293,20,1173.0,한라건설(주),HT001,80.3,59.94,75,3,1,236,계단식,25200.0,100800.0,5040.0,70560.0,0.0,0.0,0.0,,137019,138991,"1억 5,000~1억 7,000","1억 3,000~1억 4,000","1,500/70","1,500/70",천안용곡초등학교,공립,438.0,451.0
1,한라동백2차,80B㎡,충청남도 천안시 동남구 신방동 909,충청남도 천안시 동남구 서부대로 226-12,36.787554,127.129696,1139.0,0.0,24.0,20.0,293,20,1173.0,한라건설(주),HT001,80.1,59.79,75,2,1,48,계단식,25200.0,100800.0,5040.0,70560.0,0.0,0.0,0.0,14750,136676,138643,"1억 5,000",,"1,000/70","1,000/70",천안용곡초등학교,공립,438.0,451.0
2,한라동백2차,95㎡,충청남도 천안시 동남구 신방동 909,충청남도 천안시 동남구 서부대로 226-12,36.787554,127.129696,1139.0,0.0,24.0,20.0,293,20,1173.0,한라건설(주),HT001,95.84,74.47,78,3,2,362,계단식,29025.0,116100.0,5805.0,81270.0,0.0,0.0,0.0,16750,170234,172683,"1억 6,000~1억 9,800","1억 6,500",,,천안용곡초등학교,공립,438.0,451.0
3,한라동백2차,108㎡,충청남도 천안시 동남구 신방동 909,충청남도 천안시 동남구 서부대로 226-12,36.787554,127.129696,1139.0,0.0,24.0,20.0,293,20,1173.0,한라건설(주),HT001,108.5,84.97,78,3,2,403,계단식,33000.0,127800.0,6600.0,88200.0,0.0,0.0,0.0,18750,194236,197031,"2억 800~2억 2,000",,,,천안용곡초등학교,공립,438.0,451.0
4,한라동백2차,165,충청남도 천안시 동남구 신방동 909,충청남도 천안시 동남구 서부대로 226-12,36.787554,127.129696,1139.0,0.0,24.0,20.0,293,20,1173.0,한라건설(주),HT001,165.2,134.76,82,4,2,90,계단식,56850.0,189810.0,11370.0,121590.0,0.0,0.0,0.0,,308053,312486,"2억 7,500~3억",,,,천안용곡초등학교,공립,438.0,451.0
0,향촌현대,76㎡,충청남도 천안시 동남구 신방동 905,충청남도 천안시 동남구 서부대로 226-11,36.789188,127.130025,998.0,0.0,20.0,19.0,262,18,998.0,현대산업개발(주),HT001,76.05,59.84,79,3,1,200,계단식,,,,,,,,14750.0,137254,139113,"1억 5,000~1억 8,200","1억 4,000","2,000/70","2,000/70",천안용곡초등학교,공립,438.0,451.0
1,향촌현대,95㎡,충청남도 천안시 동남구 신방동 905,충청남도 천안시 동남구 서부대로 226-11,36.789188,127.130025,998.0,0.0,20.0,19.0,262,18,998.0,현대산업개발(주),HT001,95.04,74.79,79,3,1,274,계단식,,,,,,,,16750.0,171545,173868,"1억 7,500~1억 9,000",,"4,000/55","4,000/55",천안용곡초등학교,공립,438.0,451.0
2,향촌현대,107㎡,충청남도 천안시 동남구 신방동 905,충청남도 천안시 동남구 서부대로 226-11,36.789188,127.130025,998.0,0.0,20.0,19.0,262,18,998.0,현대산업개발(주),HT001,107.66,84.72,79,3,2,484,계단식,,,,,,,,18750.0,194321,196953,"2억~2억 3,000","1억 6,000~1억 7,000","2,000/80","2,000/80",천안용곡초등학교,공립,438.0,451.0
3,향촌현대,126,충청남도 천안시 동남구 신방동 905,충청남도 천안시 동남구 서부대로 226-11,36.789188,127.130025,998.0,0.0,20.0,19.0,262,18,998.0,현대산업개발(주),HT001,126.93,99.88,79,4,2,40,계단식,,,,,,,,,229093,232196,"2억 4,000~2억 6,000",,,,천안용곡초등학교,공립,438.0,451.0
0,현대,69㎡,충청남도 천안시 동남구 신방동 228-22,충청남도 천안시 동남구 풍세로 705,36.773646,127.13793,218.0,0.0,10.0,9.0,157,20,111.0,현대건설,HT001,69.35,49.59,72,2,1,100,복도식,13478.0,53911.0,2696.0,37737.0,0.0,0.0,0.0,14750.0,135651,130174,"9,000~1억 1,000",,,,천안새샘초등학교,공립,737.0,628.0
1,현대,82,충청남도 천안시 동남구 신방동 228-22,충청남도 천안시 동남구 풍세로 705,36.773646,127.13793,218.0,0.0,10.0,9.0,157,20,111.0,현대건설,HT001,82.39,58.92,72,2,1,118,복도식,16493.0,65971.0,3299.0,46179.0,0.0,0.0,0.0,16750.0,161173,154665,"1억 2,000",1억,,,천안새샘초등학교,공립,737.0,628.0
